dataset,model,kernel,scaler,poly,seed,n_train,n_test,n_classes,MCC,ACC,TPR_macro,TPR_weighted,FPR,PPV_macro,PPV_weighted,F1_macro,F1_weighted,AUROC_OvR_macro,AUROC_OvR_weighted,AUROC_OvO_macro,AUROC_binary,t_preprocess_s,t_fit_s,t_predict_s,peak_rss_mb,status
Edge_IIoTset,HHHv2,rbf,MinMaxScaler,-1,43,11440,3000,15,0.6160797986026972,95.19999999999999,64.0,64.0,2.571428571428571,65.18707588748886,65.18707588748886,63.34139556109283,63.34139556109284,93.8082023809524,93.80820238095238,93.8082023809524,94.35017857142857,0.09366869926452637,6.464709997177124,0.3622431755065918,9286.859375,ok
Edge_IIoTset,HHHv2,rbf,MinMaxScaler,-1,44,11440,3000,15,0.6196208515015463,95.24444444444444,64.33333333333331,64.33333333333333,2.5476190476190474,65.52749506816792,65.52749506816791,63.67751399003052,63.67751399003051,94.25473809523807,94.25473809523808,94.25473809523808,93.64375,0.10873818397521973,5.818428039550781,0.3887600898742676,7608.796875,ok
Edge_IIoTset,HHHv2,rbf,MinMaxScaler,-1,45,11440,3000,15,0.6195083418126962,95.24444444444444,64.33333333333331,64.33333333333333,2.5476190476190474,65.14455215619127,65.14455215619125,63.71435606446778,63.71435606446779,94.09019047619049,94.09019047619046,94.09019047619049,94.49178571428571,0.07658076286315918,6.082743167877197,0.3633289337158203,9286.859375,ok
Edge_IIoTset,HHHv2,rbf,MinMaxScaler,-1,46,11440,3000,15,0.6319167117561915,95.39555555555556,65.46666666666668,65.46666666666667,2.466666666666667,66.72151172839767,66.72151172839767,64.66925804897453,64.66925804897453,94.4357976190476,94.43579761904763,94.4357976190476,94.04410714285714,0.12429094314575195,5.329838752746582,0.3326539993286133,7608.796875,ok
Edge_IIoTset,HHHv2,rbf,QuantileTransformer,-1,42,11440,3000,15,0.7993860754878671,97.49333333333333,81.2,81.2,1.342857142857143,81.99746382585501,81.99746382585501,81.10056232198492,81.10056232198492,97.25989285714286,97.25989285714284,97.25989285714284,99.74803571428572,0.14489293098449707,5.798885822296143,0.3339693546295166,7608.796875,ok
Edge_IIoTset,HHHv2,rbf,QuantileTransformer,-1,43,11440,3000,15,0.805307510121249,97.56888888888889,81.76666666666665,81.76666666666667,1.3023809523809524,82.46505632166713,82.46505632166712,81.69339286837032,81.69339286837032,96.73946428571428,96.73946428571428,96.73946428571428,99.57732142857142,0.11694002151489258,6.071454048156738,0.3376932144165039,9286.859375,ok
Edge_IIoTset,HHHv2,rbf,QuantileTransformer,-1,44,11440,3000,15,0.7991704372069437,97.4888888888889,81.16666666666667,81.16666666666667,1.3452380952380951,82.08347576518355,82.08347576518355,81.01903678425107,81.01903678425106,97.28088095238093,97.28088095238097,97.28088095238095,99.72035714285714,0.11369490623474121,5.55776309967041,0.3328111171722412,7608.796875,ok
Edge_IIoTset,HHHv2,rbf,QuantileTransformer,-1,45,11440,3000,15,0.7896741313406526,97.37333333333333,80.29999999999998,80.30000000000001,1.4071428571428573,81.15138709426444,81.15138709426444,80.2683090237005,80.2683090237005,96.86711904761903,96.86711904761903,96.86711904761903,98.37214285714286,0.11799120903015137,6.601316213607788,0.4293980598449707,9286.859375,ok
Edge_IIoTset,HHHv2,rbf,QuantileTransformer,-1,46,11442,3000,15,0.812147834130718,97.65333333333334,82.39999999999998,82.39999999999999,1.2571428571428571,82.67283664397796,82.67283664397797,82.1255793925006,82.12557939250058,97.32816666666668,97.32816666666666,97.32816666666665,99.50178571428572,0.11263895034790039,5.189773082733154,0.35354018211364746,7608.796875,ok
Edge_IIoTset,HHHv2,rbf,StandardScaler,-1,42,11440,3000,15,0.6756137844572593,95.9511111111111,69.63333333333333,69.63333333333334,2.169047619047619,69.97526570354466,69.97526570354466,69.20200072354982,69.20200072354982,95.49214285714285,95.49214285714288,95.49214285714285,96.33660714285715,0.13186120986938477,5.916866064071655,0.4302380084991455,7608.796875,ok
Edge_IIoTset,HHHv2,rbf,StandardScaler,-1,43,11440,3000,15,0.6780077071297471,95.98222222222222,69.86666666666666,69.86666666666666,2.1523809523809523,70.28435751988513,70.28435751988515,69.52766012359992,69.52766012359992,95.19665476190477,95.19665476190475,95.19665476190475,96.94107142857142,0.08020401000976562,6.052618980407715,0.3534109592437744,9286.859375,ok
Edge_IIoTset,HHHv2,rbf,StandardScaler,-1,44,11440,3000,15,0.6807119281453894,96.01333333333332,70.10000000000001,70.1,2.1357142857142857,70.71312925675312,70.7131292567531,69.70455735687015,69.70455735687014,95.52983333333334,95.52983333333333,95.52983333333333,95.655,0.11057209968566895,4.587693691253662,0.34754180908203125,7608.796875,ok
Edge_IIoTset,HHHv2,rbf,StandardScaler,-1,45,11440,3000,15,0.6798321346435138,96.00444444444445,70.03333333333333,70.03333333333333,2.1404761904761904,70.49406519237327,70.49406519237326,69.66472010641826,69.66472010641823,95.36328571428571,95.36328571428572,95.36328571428572,97.22982142857143,0.08191490173339844,6.627143859863281,0.37012505531311035,9286.859375,ok
Edge_IIoTset,HHHv2,rbf,StandardScaler,-1,46,11440,3000,15,0.7046698713818356,96.31555555555555,72.36666666666667,72.36666666666667,1.973809523809524,72.29199188277354,72.29199188277356,71.80802628328962,71.80802628328959,95.60653571428571,95.60653571428571,95.60653571428573,97.01642857142858,0.12211108207702637,5.559042930603027,0.342789888381958,7608.796875,ok
Edge_IIoTset,HHHv2,sigmoid,MinMaxScaler,-1,42,11440,3000,15,0.5365620716377999,94.2088888888889,56.56666666666668,56.56666666666666,3.1023809523809525,59.420444627876456,59.420444627876456,56.526320241724115,56.52632024172411,91.81790476190474,91.81790476190477,91.81790476190474,93.07392857142858,0.10263895988464355,10.063579082489014,0.34024906158447266,9286.859375,ok
Edge_IIoTset,HHHv2,sigmoid,MinMaxScaler,-1,43,11440,3000,15,0.5463245778205246,94.32888888888888,57.466666666666676,57.46666666666667,3.038095238095238,59.781851200536394,59.78185120053639,57.165017956083474,57.165017956083474,91.53833333333333,91.53833333333333,91.53833333333333,93.14125,0.10191702842712402,11.107594966888428,0.2916600704193115,7608.796875,ok
Edge_IIoTset,HHHv2,sigmoid,MinMaxScaler,-1,44,11440,3000,15,0.5417278983252432,94.26666666666667,56.99999999999999,56.99999999999999,3.0714285714285716,60.21832114232419,60.218321142324186,56.84029275629127,56.84029275629128,92.1434166666667,92.14341666666668,92.14341666666667,92.83160714285714,0.13727998733520508,8.730471849441528,0.31890201568603516,9286.859375,ok
Edge_IIoTset,HHHv2,sigmoid,MinMaxScaler,-1,45,11440,3000,15,0.5469877446420858,94.33777777777777,57.53333333333334,57.53333333333334,3.033333333333333,60.227851756539884,60.2278517565399,57.415441425694304,57.41544142569429,91.79254761904761,91.79254761904761,91.79254761904762,93.66875,0.07567310333251953,11.512846946716309,0.2903459072113037,7608.796875,ok
Edge_IIoTset,HHHv2,sigmoid,MinMaxScaler,-1,46,11440,3000,15,0.5577290156403505,94.46666666666667,58.50000000000001,58.5,2.9642857142857144,62.096705458397516,62.09670545839753,58.30915098964381,58.30915098964382,92.3974761904762,92.39747619047618,92.3974761904762,93.30232142857143,0.14423799514770508,11.49668574333191,0.3187682628631592,9286.859375,ok
Edge_IIoTset,HHHv2,sigmoid,QuantileTransformer,-1,42,11440,3000,15,-0.015380907121784233,87.52,6.4,6.4,6.685714285714285,0.43375127075567604,0.433751270755676,0.8124404950809269,0.8124404950809266,50.27936904761906,50.27936904761905,50.27936904761905,51.340982142857136,0.20951294898986816,4.656458139419556,0.292510986328125,9286.859375,ok
Edge_IIoTset,HHHv2,sigmoid,QuantileTransformer,-1,43,11440,3000,15,-0.002337440691457558,87.55111111111111,6.633333333333333,6.633333333333333,6.669047619047619,0.44714077069992136,0.44714077069992136,0.8378065466792968,0.8378065466792968,50.888386904761916,50.88838690476191,50.88838690476191,73.10794642857142,0.11236310005187988,6.522894859313965,0.28909778594970703,7608.796875,ok
Edge_IIoTset,HHHv2,sigmoid,QuantileTransformer,-1,44,11440,3000,15,-0.0023048442433664584,87.55111111111111,6.633333333333333,6.633333333333333,6.669047619047619,0.4472915261856597,0.4472915261856597,0.8380711728785009,0.8380711728785007,50.40313095238095,50.40313095238095,50.40313095238095,72.74401785714286,0.1124720573425293,5.42202091217041,0.289874792098999,9286.859375,ok
Edge_IIoTset,HHHv2,sigmoid,QuantileTransformer,-1,45,11440,3000,15,-0.030197022473143053,87.48444444444445,6.133333333333334,6.133333333333333,6.704761904761905,0.41596021250141285,0.4159602125014129,0.7790833068699058,0.7790833068699058,50.556130952380954,50.556130952380954,50.556130952380954,50.588035714285716,0.15544414520263672,7.4362969398498535,0.2945830821990967,7608.796875,ok
Edge_IIoTset,HHHv2,sigmoid,QuantileTransformer,-1,46,11442,3000,15,-0.01747805454383594,87.51555555555555,6.366666666666666,6.366666666666666,6.688095238095237,0.431345980126468,0.4313459801264679,0.8079526226734348,0.8079526226734348,50.879321428571444,50.87932142857142,50.87932142857142,56.554375,0.11602210998535156,4.738987922668457,0.3351099491119385,9286.859375,ok
Edge_IIoTset,HHHv2,sigmoid,StandardScaler,-1,42,11440,3000,15,0.5846456356352588,94.81333333333333,61.10000000000001,61.1,2.7785714285714285,62.845654664726204,62.845654664726204,61.10478115920234,61.104781159202325,88.62932142857142,88.62932142857143,88.62932142857142,86.3475,0.08277726173400879,13.007347822189331,0.335345983505249,9286.859375,ok
Edge_IIoTset,HHHv2,sigmoid,StandardScaler,-1,43,11440,3000,15,0.5301521888343856,94.12888888888888,55.966666666666676,55.96666666666666,3.1452380952380956,57.55719833094278,57.55719833094278,55.5325404645075,55.532540464507505,83.75664285714284,83.75664285714285,83.75664285714286,83.52982142857142,0.08141803741455078,6.6613240242004395,0.2948009967803955,7608.796875,ok
Edge_IIoTset,HHHv2,sigmoid,StandardScaler,-1,44,11440,3000,15,0.5594276858679732,94.49333333333333,58.699999999999996,58.699999999999996,2.9499999999999997,61.82228581507733,61.82228581507733,58.675075428520465,58.675075428520465,86.20767857142856,86.20767857142859,86.20767857142857,83.9357142857143,0.0724029541015625,10.110876083374023,0.3120429515838623,7608.796875,ok
Edge_IIoTset,HHHv2,sigmoid,StandardScaler,-1,45,11440,3000,15,0.5584891419506918,94.48,58.599999999999994,58.599999999999994,2.9571428571428573,60.04589150666537,60.04589150666537,58.219870404623876,58.219870404623876,85.25091666666668,85.25091666666668,85.25091666666665,72.27732142857143,0.11384081840515137,11.197489023208618,0.3434479236602783,9286.859375,ok
Edge_IIoTset,HHHv2,sigmoid,StandardScaler,-1,46,11440,3000,15,0.5188780303115479,93.99555555555555,54.96666666666666,54.96666666666666,3.216666666666667,54.69889534306163,54.69889534306163,54.10881724888683,54.108817248886844,82.48641666666666,82.48641666666666,82.48641666666666,72.69285714285714,0.07709908485412598,11.580873012542725,0.34340810775756836,7608.796875,ok
Edge_IIoTset,HHHv2,sobolev,MinMaxScaler,-1,42,11440,3000,15,0.6261126607454346,95.33777777777777,65.03333333333335,65.03333333333333,2.4976190476190476,64.66010095970522,64.66010095970522,64.36451182026669,64.3645118202667,94.65560714285715,94.65560714285715,94.65560714285714,96.96607142857141,0.07544493675231934,32.02423405647278,22.03089213371277,9286.859375,ok
Edge_IIoTset,HHHv2,sobolev,MinMaxScaler,-1,43,11440,3000,15,0.6221506110549774,95.28888888888889,64.66666666666669,64.66666666666666,2.5238095238095237,64.79571201519973,64.79571201519973,64.25619526065222,64.25619526065222,94.49457142857143,94.49457142857143,94.49457142857143,97.03982142857144,0.07803797721862793,31.65490484237671,22.422311067581177,7608.796875,ok
Edge_IIoTset,HHHv2,sobolev,MinMaxScaler,-1,44,11440,3000,15,0.6297900235752587,95.38222222222223,65.36666666666667,65.36666666666666,2.473809523809524,65.28505363230373,65.28505363230373,64.78371679878981,64.78371679878981,94.9732380952381,94.97323809523806,94.9732380952381,97.04035714285713,0.07380127906799316,31.842786073684692,22.44973111152649,9286.859375,ok
Edge_IIoTset,HHHv2,sobolev,MinMaxScaler,-1,45,11440,3000,15,0.6294699235369619,95.38222222222223,65.36666666666667,65.36666666666666,2.473809523809524,64.84587009935763,64.84587009935763,64.75303482487281,64.75303482487283,94.57325,94.57325,94.57325,96.17589285714286,0.08067202568054199,31.14413285255432,22.009932041168213,7608.796875,ok
Edge_IIoTset,HHHv2,sobolev,MinMaxScaler,-1,46,11440,3000,15,0.6375375411185162,95.48,66.1,66.10000000000001,2.4214285714285717,65.52466899156073,65.52466899156072,65.35392461719366,65.35392461719363,94.94423809523809,94.94423809523809,94.94423809523809,96.05571428571429,0.07936406135559082,31.467637062072754,22.115893125534058,9286.859375,ok
Edge_IIoTset,HHHv2,sobolev,QuantileTransformer,-1,42,11440,3000,15,0.7674686480127124,97.09333333333333,78.2,78.2,1.5571428571428572,78.93790166975243,78.93790166975243,77.93214913887067,77.93214913887066,96.90192857142857,96.90192857142857,96.90192857142857,99.21607142857142,0.1231229305267334,31.38209295272827,21.88171696662903,9286.859375,ok
Edge_IIoTset,HHHv2,sobolev,QuantileTransformer,-1,43,11440,3000,15,0.7665414103714359,97.08444444444444,78.13333333333333,78.13333333333333,1.561904761904762,78.70297073928825,78.70297073928825,77.90167144612309,77.9016714461231,96.8127738095238,96.81277380952382,96.81277380952382,99.01785714285714,0.11313486099243164,31.523190021514893,21.730964183807373,7608.796875,ok
Edge_IIoTset,HHHv2,sobolev,QuantileTransformer,-1,44,11440,3000,15,0.7704719274188915,97.13333333333334,78.5,78.5,1.5357142857142858,79.05047680701546,79.05047680701546,78.25923083227788,78.25923083227786,97.13222619047619,97.13222619047617,97.13222619047617,99.37517857142856,0.11357903480529785,32.19328689575195,21.84690284729004,9286.859375,ok
Edge_IIoTset,HHHv2,sobolev,QuantileTransformer,-1,45,11440,3000,15,0.7690254861424127,97.11555555555556,78.36666666666666,78.36666666666666,1.545238095238095,79.10707965153381,79.10707965153382,78.24049115769137,78.24049115769135,96.76513095238096,96.76513095238097,96.76513095238096,98.56803571428571,0.11256980895996094,31.37427306175232,21.744263887405396,7608.796875,ok
Edge_IIoTset,HHHv2,sobolev,QuantileTransformer,-1,46,11442,3000,15,0.777184009853547,97.21777777777778,79.13333333333334,79.13333333333334,1.4904761904761905,79.23836110530884,79.23836110530883,78.73178112750547,78.73178112750547,97.14550000000001,97.14550000000001,97.1455,98.94517857142857,0.12010693550109863,32.32011580467224,21.884926319122314,9286.859375,ok
Edge_IIoTset,HHHv2,sobolev,StandardScaler,-1,42,11440,3000,15,0.6368219561289231,95.4711111111111,66.03333333333333,66.03333333333333,2.4261904761904765,66.35665194008854,66.35665194008854,65.75176510175098,65.75176510175098,94.5607619047619,94.5607619047619,94.5607619047619,96.28892857142857,0.07496786117553711,45.01614809036255,32.013904094696045,7608.796875,ok
Edge_IIoTset,HHHv2,sobolev,StandardScaler,-1,43,11440,3000,15,0.6371200702690022,95.47555555555556,66.06666666666666,66.06666666666666,2.423809523809524,66.66260860445524,66.66260860445523,65.92279466278454,65.92279466278455,94.51276190476192,94.51276190476189,94.5127619047619,96.36696428571429,0.07387804985046387,46.399415016174316,31.822959899902344,9286.859375,ok
Edge_IIoTset,HHHv2,sobolev,StandardScaler,-1,44,11440,3000,15,0.6367014075126891,95.46666666666667,66.0,66.0,2.4285714285714284,66.46297050038564,66.46297050038564,65.650169166466,65.65016916646599,94.80694047619048,94.80694047619048,94.80694047619048,96.48642857142858,0.07790589332580566,45.07060503959656,32.01459789276123,7608.796875,ok
Edge_IIoTset,HHHv2,sobolev,StandardScaler,-1,45,11440,3000,15,0.6434207658767747,95.55555555555556,66.66666666666666,66.66666666666666,2.380952380952381,66.79874078141974,66.79874078141972,66.38210826869974,66.38210826869975,94.48608333333334,94.48608333333334,94.48608333333333,95.33875,0.07956194877624512,46.45072889328003,31.8555269241333,9286.859375,ok
Edge_IIoTset,HHHv2,sobolev,StandardScaler,-1,46,11440,3000,15,0.6567606852991553,95.72,67.9,67.9,2.292857142857143,67.9610287749987,67.96102877499871,67.50789891242339,67.50789891242339,94.81678571428574,94.81678571428571,94.81678571428571,95.58375,0.07442879676818848,45.66175603866577,31.845314025878906,7608.796875,ok
Edge_IIoTset,HHHv2,None,MinMaxScaler,0,42,148,3000,15,0.34832470905131957,91.82666666666667,38.699999999999996,38.7,4.378571428571429,40.78454836778153,40.78454836778153,36.54710278899142,36.54710278899142,83.21011904761905,83.21011904761903,83.21011904761905,83.54232142857143,0.21231603622436523,0.0007519721984863281,0.0004451274871826172,9286.859375,ok
Edge_IIoTset,HHHv2,None,MinMaxScaler,0,43,147,3000,15,0.3452055918640417,91.73777777777778,38.03333333333333,38.03333333333334,4.426190476190476,43.42626697122197,43.42626697122196,37.119732673131146,37.11973267313115,83.35410714285713,83.35410714285716,83.35410714285713,76.37517857142856,0.23400092124938965,0.0008678436279296875,0.0004589557647705078,9286.859375,ok
Edge_IIoTset,HHHv2,None,MinMaxScaler,0,44,147,3000,15,0.3403419673935422,91.71111111111111,37.83333333333332,37.833333333333336,4.440476190476191,42.47522609119023,42.47522609119022,37.16082457391005,37.16082457391005,83.23433333333334,83.23433333333335,83.23433333333334,81.55642857142857,0.2515389919281006,0.0008161067962646484,0.00045228004455566406,9286.859375,ok
Edge_IIoTset,HHHv2,None,MinMaxScaler,0,45,145,3000,15,0.3857382071053716,92.31111111111112,42.33333333333334,42.333333333333336,4.119047619047619,47.73839330614424,47.738393306144246,42.430066486750064,42.430066486750064,84.0479880952381,84.0479880952381,84.0479880952381,82.91464285714287,0.24358201026916504,0.002501249313354492,0.0004639625549316406,9286.859375,ok
Edge_IIoTset,HHHv2,None,MinMaxScaler,0,46,146,3000,15,0.3614333480051616,91.98222222222222,39.86666666666667,39.86666666666667,4.295238095238095,42.673572827530556,42.67357282753056,38.25127057348946,38.25127057348946,83.91652380952382,83.91652380952381,83.9165238095238,80.58785714285715,0.2438361644744873,0.0008180141448974609,0.0004589557647705078,9286.859375,ok
Edge_IIoTset,HHHv2,None,QuantileTransformer,0,42,157,3000,15,0.4484805340985174,93.06222222222222,47.966666666666676,47.96666666666667,3.716666666666667,51.89781340806125,51.897813408061246,46.86964430033338,46.86964430033338,86.2820238095238,86.2820238095238,86.2820238095238,86.00339285714287,0.16832876205444336,0.0007040500640869141,0.0004470348358154297,7608.796875,ok
Edge_IIoTset,HHHv2,None,QuantileTransformer,0,43,156,3000,15,0.3813267130338397,92.27111111111111,42.03333333333334,42.03333333333333,4.14047619047619,47.59709921849469,47.59709921849469,42.13342219079263,42.13342219079263,86.60990476190474,86.60990476190474,86.60990476190474,82.735,0.15869593620300293,0.0006768703460693359,0.0004341602325439453,7608.796875,ok
Edge_IIoTset,HHHv2,None,QuantileTransformer,0,44,158,3000,15,0.38014619571359837,92.2311111111111,41.73333333333334,41.733333333333334,4.161904761904762,44.767566092324365,44.76756609232438,40.534361159688615,40.53436115968862,85.87766666666668,85.87766666666667,85.87766666666667,83.85035714285713,0.1556239128112793,0.0007066726684570312,0.0004379749298095703,7608.796875,ok
Edge_IIoTset,HHHv2,None,QuantileTransformer,0,45,154,3000,15,0.43278695240200404,92.91111111111111,46.833333333333336,46.833333333333336,3.7976190476190474,50.45665978207579,50.456659782075775,46.34603908869835,46.34603908869836,86.82571428571428,86.82571428571427,86.82571428571428,83.68589285714285,0.15975022315979004,0.0006592273712158203,0.00043320655822753906,7608.796875,ok
Edge_IIoTset,HHHv2,None,QuantileTransformer,0,46,156,3000,15,0.384198550614004,92.27555555555556,42.06666666666666,42.06666666666667,4.138095238095238,46.31295617869463,46.31295617869461,41.13995670148508,41.13995670148509,86.42911904761904,86.42911904761907,86.42911904761904,82.28875,0.24577116966247559,0.011573076248168945,0.0004558563232421875,7608.796875,ok
Edge_IIoTset,HHHv2,None,StandardScaler,0,42,159,3000,15,0.3468783380922099,91.8,38.49999999999999,38.5,4.392857142857142,50.304003801109765,50.304003801109765,38.887378381101385,38.88737838110138,85.11524999999999,85.11525,85.11525,80.59464285714284,0.12411379814147949,0.0007412433624267578,0.00044989585876464844,7608.796875,ok
Edge_IIoTset,HHHv2,None,StandardScaler,0,43,158,3000,15,0.3088070349945051,91.36,35.2,35.199999999999996,4.628571428571428,38.485866007057965,38.485866007057965,34.00699069824127,34.00699069824126,84.23486904761906,84.23486904761904,84.23486904761903,70.76232142857144,0.11539411544799805,0.0007870197296142578,0.00043010711669921875,7608.796875,ok
Edge_IIoTset,HHHv2,None,StandardScaler,0,44,158,3000,15,0.3468728806378859,91.81333333333333,38.6,38.6,4.385714285714286,47.573261318484306,47.57326131848433,39.845651687141434,39.84565168714143,83.3017380952381,83.3017380952381,83.30173809523811,80.20839285714285,0.11070585250854492,0.0046269893646240234,0.00043082237243652344,7608.796875,ok
Edge_IIoTset,HHHv2,None,StandardScaler,0,45,156,3000,15,0.3359372662296427,91.69333333333334,37.7,37.7,4.45,44.00829499397639,44.008294993976385,37.950817545442725,37.950817545442725,84.70214285714285,84.70214285714287,84.70214285714286,79.63785714285714,0.2182462215423584,0.0008521080017089844,0.0004851818084716797,7608.796875,ok
Edge_IIoTset,HHHv2,None,StandardScaler,0,46,157,3000,15,0.34475976176159673,91.82222222222222,38.666666666666664,38.666666666666664,4.380952380952381,42.61902706191612,42.619027061916114,38.73754657933392,38.73754657933392,83.88070238095237,83.88070238095237,83.88070238095239,70.03267857142856,0.21564793586730957,0.00234222412109375,0.0019528865814208984,7608.796875,ok
Edge_IIoTset,HHHv2,abel,MinMaxScaler,0,42,10491,3000,15,0.6048732908271651,95.05777777777777,62.933333333333316,62.93333333333333,2.6476190476190475,66.18953251184372,66.18953251184371,62.88044923930502,62.880449239305015,92.10586904761905,92.10586904761905,92.10586904761905,95.19357142857143,1.9261698722839355,3.6860647201538086,0.865041971206665,7608.796875,ok
Edge_IIoTset,HHHv2,abel,MinMaxScaler,0,43,10494,3000,15,0.6072314102678711,95.08444444444444,63.13333333333334,63.13333333333333,2.6333333333333333,66.47025258264948,66.47025258264947,62.935628303296944,62.93562830329693,91.48460714285717,91.48460714285716,91.48460714285714,96.66589285714285,2.0582897663116455,3.4261081218719482,0.8816697597503662,9286.859375,ok
Edge_IIoTset,HHHv2,abel,MinMaxScaler,0,44,10484,3000,15,0.610846513515642,95.13333333333334,63.500000000000014,63.5,2.607142857142857,66.330201143398,66.330201143398,63.142176455661094,63.142176455661094,92.52605952380951,92.52605952380951,92.52605952380954,97.18517857142857,1.8554060459136963,4.244117975234985,0.8648319244384766,7608.796875,ok
Edge_IIoTset,HHHv2,abel,MinMaxScaler,0,45,10510,3000,15,0.6114359413261392,95.13333333333334,63.49999999999999,63.5,2.607142857142857,66.68750951647311,66.68750951647314,63.02950835481177,63.02950835481177,92.08734523809524,92.08734523809524,92.08734523809522,96.10678571428572,2.040839195251465,4.417590141296387,1.0240778923034668,9286.859375,ok
Edge_IIoTset,HHHv2,abel,MinMaxScaler,0,46,10499,3000,15,0.6244724703371198,95.29777777777778,64.73333333333335,64.73333333333333,2.519047619047619,67.8108583439997,67.81085834399971,64.42057074859694,64.42057074859694,92.57064285714287,92.57064285714287,92.57064285714284,97.49053571428573,1.801147222518921,3.4802329540252686,0.8687119483947754,7608.796875,ok
Edge_IIoTset,HHHv2,abel,QuantileTransformer,0,42,10550,3000,15,0.7632639385918301,97.02222222222223,77.66666666666666,77.66666666666666,1.5952380952380953,80.87202043778449,80.87202043778447,77.59215549329708,77.59215549329711,96.52563095238096,96.52563095238096,96.52563095238096,99.70303571428572,2.043631076812744,3.792091131210327,0.898658037185669,9286.859375,ok
Edge_IIoTset,HHHv2,abel,QuantileTransformer,0,43,10558,3000,15,0.7615335734294771,97.0,77.49999999999999,77.5,1.607142857142857,80.91303107310357,80.91303107310358,77.39744806378503,77.397448063785,96.23625,96.23625,96.23625,99.22553571428571,1.8930869102478027,5.063661813735962,0.8966572284698486,7608.796875,ok
Edge_IIoTset,HHHv2,abel,QuantileTransformer,0,44,10545,3000,15,0.7626865307861234,97.01777777777778,77.63333333333333,77.63333333333333,1.5976190476190477,80.64193826070365,80.64193826070365,77.47444692459666,77.47444692459668,96.85409523809525,96.85409523809521,96.85409523809524,99.81374999999998,2.018310070037842,3.6004691123962402,0.8886277675628662,9286.859375,ok
Edge_IIoTset,HHHv2,abel,QuantileTransformer,0,45,10578,3000,15,0.7604576855159008,96.98222222222222,77.36666666666667,77.36666666666666,1.6166666666666667,80.97950873998502,80.97950873998504,77.21216943815399,77.21216943815399,96.38778571428574,96.38778571428574,96.38778571428571,99.25767857142857,2.0462589263916016,4.06845498085022,0.8816330432891846,7608.796875,ok
Edge_IIoTset,HHHv2,abel,QuantileTransformer,0,46,10559,3000,15,0.7630279640628788,97.01777777777778,77.63333333333334,77.63333333333333,1.5976190476190477,80.75419609926035,80.75419609926035,77.40369690769086,77.40369690769087,96.39155952380952,96.39155952380955,96.39155952380955,99.43482142857142,1.9402048587799072,4.1348631381988525,0.88155198097229,9286.859375,ok
Edge_IIoTset,HHHv2,abel,StandardScaler,0,42,10502,3000,15,0.6378107374869868,95.46666666666667,66.0,66.0,2.4285714285714284,69.34087213137494,69.34087213137495,65.99217768809918,65.99217768809916,92.38721428571426,92.38721428571431,92.38721428571428,95.46607142857144,1.929818868637085,4.9854736328125,0.8962881565093994,9286.859375,ok
Edge_IIoTset,HHHv2,abel,StandardScaler,0,43,10504,3000,15,0.6419844861885431,95.51555555555555,66.36666666666666,66.36666666666666,2.4023809523809523,69.81662978400817,69.81662978400817,66.22134146554615,66.22134146554613,91.90508333333332,91.90508333333334,91.90508333333334,96.69767857142857,1.9026281833648682,3.4899368286132812,0.8766560554504395,7608.796875,ok
Edge_IIoTset,HHHv2,abel,StandardScaler,0,44,10493,3000,15,0.6402023044110712,95.49777777777778,66.23333333333333,66.23333333333333,2.4119047619047618,68.96737828324076,68.96737828324075,65.83531465192515,65.83531465192513,92.58845238095238,92.58845238095238,92.58845238095236,97.2342857142857,2.003864049911499,3.7244861125946045,0.8798799514770508,9286.859375,ok
Edge_IIoTset,HHHv2,abel,StandardScaler,0,45,10520,3000,15,0.6487557251364695,95.59555555555555,66.96666666666667,66.96666666666667,2.3595238095238096,70.28284476408454,70.28284476408454,66.55461998690488,66.55461998690487,92.49849999999999,92.49849999999999,92.49849999999999,96.125,1.9248127937316895,3.6679179668426514,0.8800258636474609,7608.796875,ok
Edge_IIoTset,HHHv2,abel,StandardScaler,0,46,10511,3000,15,0.647005428426063,95.57777777777777,66.83333333333333,66.83333333333333,2.369047619047619,70.0055164181041,70.00551641810408,66.57138415077941,66.57138415077941,92.78446428571428,92.78446428571425,92.78446428571428,97.0192857142857,2.071192979812622,6.9323811531066895,0.9063029289245605,9286.859375,ok
Edge_IIoTset,HHHv2,laplacian,MinMaxScaler,0,42,10448,3000,15,0.7261940071081573,96.56,74.19999999999997,74.2,1.842857142857143,77.93400114991054,77.93400114991053,74.29786373522442,74.29786373522441,94.64711904761903,94.64711904761906,94.64711904761904,98.25625,1.942307949066162,4.6541571617126465,0.7708289623260498,7608.796875,ok
Edge_IIoTset,HHHv2,laplacian,MinMaxScaler,0,43,10451,3000,15,0.7095891832262393,96.36,72.7,72.7,1.95,75.82988000623294,75.82988000623294,72.53370400651208,72.5337040065121,94.12480952380953,94.1248095238095,94.12480952380952,98.4225,1.9379289150238037,3.6684048175811768,0.7764277458190918,9286.859375,ok
Edge_IIoTset,HHHv2,laplacian,MinMaxScaler,0,44,10440,3000,15,0.7091504526486996,96.35111111111111,72.63333333333333,72.63333333333334,1.9547619047619047,75.82600929173094,75.82600929173094,72.40754223733147,72.40754223733147,94.3543095238095,94.35430952380952,94.3543095238095,97.84910714285715,1.990635871887207,3.712345838546753,0.7768392562866211,7608.796875,ok
