dataset,model,seed,n_train,n_test,n_classes,MCC,ACC,TPR_macro,TPR_weighted,FPR,PPV_macro,PPV_weighted,F1_macro,F1_weighted,AUROC_OvR_macro,AUROC_OvR_weighted,AUROC_OvO_macro,AUROC_binary,t_preprocess_s,t_fit_s,t_predict_s,peak_rss_mb,status
CIC_IoT2023,FTTransformer,46,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1987748146057129,101.9122428894043,0.4072139263153076,4692.4375,ok
CIC_IoT2023,GauNB,42,7640,2000,6,0.9985718461197387,99.96666666666667,99.83333333333334,99.9,0.02,99.96673320026613,99.9001996007984,99.89980779454464,99.89992463676674,99.9,99.9,99.89999999999999,100.0,0.23041200637817383,0.0019478797912597656,0.002068042755126953,4692.4375,ok
CIC_IoT2023,GauNB,43,7640,2000,6,0.9992860711736605,99.98333333333333,99.91666666666667,99.95,0.01,99.91708126036484,99.95024875621891,99.91666614583008,99.94999968749805,99.9537037037037,99.97222222222221,99.94999999999999,100.0,0.2177278995513916,0.0017080307006835938,0.001825571060180664,4692.4375,ok
CIC_IoT2023,GauNB,44,7640,2000,6,0.9964293717796451,99.91666666666667,99.58333333333334,99.75,0.05,99.65165014669965,99.75103004805975,99.61655806997337,99.74994483698651,99.76481481481481,99.83888888888889,99.75,100.0,0.21577906608581543,0.0018820762634277344,0.0021109580993652344,4692.4375,ok
CIC_IoT2023,GauNB,45,7640,2000,6,0.9971448810037431,99.93333333333332,99.66666666666667,99.8,0.04,99.933598937583,99.800796812749,99.7990175214806,99.79957019352707,99.79999999999998,99.8,99.79999999999998,100.0,0.2525918483734131,0.002145051956176758,0.0023698806762695312,4692.4375,ok
CIC_IoT2023,GauNB,46,7640,2000,6,0.9964335445250604,99.91666666666667,99.71666666666667,99.75,0.05,99.6565192643624,99.7538715185774,99.68444780389169,99.75063866732751,99.82724814814816,99.82618888888891,99.82576666666667,100.0,0.2153022289276123,0.0018279552459716797,0.001961946487426758,4692.4375,ok
CIC_IoT2023,KNFST,42,7640,2000,6,0.9583695199743693,99.01666666666667,96.35,97.05,0.59,96.11385724185092,97.38491353539396,96.06734198862007,97.11726636017404,99.35855,99.53864999999999,99.40621666666665,100.0,0.17691588401794434,139.98934602737427,0.21975207328796387,9283.1875,ok
CIC_IoT2023,KNFST,43,7640,2000,6,0.9759011550847024,99.43333333333332,97.76666666666668,98.3,0.33999999999999997,97.33893960527409,98.40336376316444,97.49639662681227,98.31702431461072,99.64949814814813,99.7359388888889,99.58721666666666,100.0,0.19880890846252441,116.07786202430725,0.22340106964111328,9283.1875,ok
CIC_IoT2023,KNFST,44,7640,2000,6,0.9821250028549023,99.58333333333333,97.98333333333332,98.75,0.25,98.64583039648184,98.75185467353268,98.30719878943984,98.74551330351466,99.48349259259258,99.65725555555555,99.54743333333333,100.0,0.1996150016784668,113.61396098136902,0.20697689056396484,9283.1875,ok
CIC_IoT2023,KNFST,45,7640,2000,6,0.9821534144735944,99.58333333333333,97.98333333333335,98.75,0.25,98.4179010404692,98.7724106044008,98.18145677860234,98.7493526314685,99.46632222222222,99.60863333333334,99.59143333333333,100.0,0.23557305335998535,123.65631079673767,0.20266103744506836,9283.1875,ok
CIC_IoT2023,KNFST,46,7640,2000,6,0.979285821733824,99.51666666666667,97.98333333333332,98.55000000000001,0.29,98.19729389529307,98.55945310686677,98.08120361306237,98.54917149384842,99.55337222222221,99.64878333333333,99.62368333333333,100.0,0.18101882934570312,144.00490498542786,0.19971776008605957,9294.578125,ok
CIC_IoT2023,KNN,42,7640,2000,6,0.9600148378876482,99.06666666666666,95.39999999999999,97.2,0.5599999999999999,96.07830232406988,97.25054928344093,95.68336482441198,97.19100445960487,99.04730648148148,99.38736388888888,98.933125,100.0,0.2142179012298584,0.0004298686981201172,0.02466607093811035,4692.4375,ok
CIC_IoT2023,KNN,43,7640,2000,6,0.9536817496637563,98.91666666666666,94.85,96.75,0.65,94.82700105826343,96.77608051483794,94.78427571288394,96.73049539271285,99.07966296296297,99.34687777777778,98.93153333333333,100.0,0.20634865760803223,0.0004742145538330078,0.03351402282714844,4692.4375,ok
CIC_IoT2023,KNN,44,7640,2000,6,0.9564152171922221,98.98333333333333,94.98333333333335,96.95,0.61,95.63909400208641,96.98702429025084,95.26613225498203,96.94066491794692,98.85093703703704,99.18992222222222,98.71243333333332,100.0,0.23812389373779297,0.0005080699920654297,0.023223161697387695,4692.4375,ok
CIC_IoT2023,KNN,45,7640,2000,6,0.952268199652715,98.88333333333334,94.48333333333333,96.65,0.67,94.7353105312101,96.72142583968414,94.52740657695783,96.63652386625459,99.15390648148147,99.4121638888889,99.01075833333333,100.0,0.21792221069335938,0.0005509853363037109,0.03072500228881836,4692.4375,ok
CIC_IoT2023,KNN,46,7640,2000,6,0.9601534179505897,99.06666666666666,95.66666666666667,97.2,0.5599999999999999,95.95795446554978,97.2953315615654,95.71389938024316,97.18857938838566,99.3922925925926,99.55365555555554,99.2953,100.0,0.20973491668701172,0.0004410743713378906,0.02475595474243164,4692.4375,ok
CIC_IoT2023,LDA,42,7640,2000,6,0.3944053188733077,86.66666666666667,33.33333333333333,60.0,8.0,25.925925925925924,37.77777777777778,28.571428571428577,45.714285714285715,60.0,60.0,60.0,100.0,0.25584888458251953,0.011445045471191406,0.0004050731658935547,4692.4375,ok
CIC_IoT2023,LDA,43,7640,2000,6,0.3944053188733077,86.66666666666667,33.33333333333333,60.0,8.0,25.925925925925924,37.77777777777778,28.571428571428577,45.714285714285715,60.0,60.0,60.0,100.0,0.24804401397705078,0.010579109191894531,0.0005931854248046875,4692.4375,ok
CIC_IoT2023,LDA,44,7640,2000,6,0.2817180849095055,73.33333333333333,33.33333333333333,20.0,16.0,18.51851851851852,11.111111111111112,20.0,12.0,62.037037037037024,57.22222222222222,65.0,100.0,0.2494966983795166,0.009593009948730469,0.0005381107330322266,4692.4375,ok
CIC_IoT2023,LDA,45,7640,2000,6,0.2817180849095055,73.33333333333333,33.33333333333333,20.0,16.0,18.51851851851852,11.111111111111112,20.0,12.0,62.037037037037024,57.22222222222222,65.0,100.0,0.24534296989440918,0.008751869201660156,0.0004191398620605469,4692.4375,ok
CIC_IoT2023,LDA,46,7640,2000,6,0.2817180849095055,73.33333333333333,33.33333333333333,20.0,16.0,18.51851851851852,11.111111111111112,20.0,12.0,62.037037037037024,57.22222222222222,65.0,100.0,0.25179529190063477,0.009935140609741211,0.0004532337188720703,4692.4375,ok
CIC_IoT2023,LGBM,42,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.2188560962677002,2.983421802520752,0.014835119247436523,4692.4375,ok
CIC_IoT2023,LGBM,43,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.23218703269958496,3.0005037784576416,0.010287284851074219,4692.4375,ok
CIC_IoT2023,LGBM,44,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.23499417304992676,2.9707372188568115,0.01462411880493164,4692.4375,ok
CIC_IoT2023,LGBM,45,7640,2000,6,0.9978581706676789,99.95,99.75,99.85000000000001,0.03,99.95014955134597,99.85044865403788,99.84951425562923,99.84979841857974,100.0,100.0,100.0,100.0,0.2172529697418213,2.9719507694244385,0.013668060302734375,4692.4375,ok
CIC_IoT2023,LGBM,46,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.2165241241455078,2.973860740661621,0.013358116149902344,4692.4375,ok
CIC_IoT2023,MLP,42,7640,2000,6,0.9985717747464373,99.96666666666667,99.83333333333334,99.9,0.02,99.90043124371482,99.90029870626887,99.86656588267844,99.89994952460957,99.99990740740742,99.99994444444444,99.99983333333333,100.0,0.19997620582580566,0.5405099391937256,0.000965118408203125,4692.4375,ok
CIC_IoT2023,MLP,43,7640,2000,6,0.9985717852042726,99.96666666666667,99.9,99.9,0.02,99.90041459369819,99.90024875621891,99.8999994791634,99.89999968749805,99.99864074074075,99.99614444444444,99.99863333333333,100.0,0.20941495895385742,0.5533180236816406,0.0010476112365722656,4692.4375,ok
CIC_IoT2023,MLP,44,7640,2000,6,0.9992859080481796,99.98333333333333,99.91666666666667,99.95,0.01,99.98334998334998,99.95004995004994,99.94989973684837,99.9499498371115,100.0,100.0,100.0,100.0,0.22473406791687012,0.5399370193481445,0.0009150505065917969,4692.4375,ok
CIC_IoT2023,MLP,45,7640,2000,6,0.9957166597096428,99.9,99.56666666666666,99.7,0.06,99.63706121464742,99.70231664886838,99.59989400272606,99.69996638664314,99.99197037037038,99.99502222222222,99.98586666666667,100.0,0.23724889755249023,0.5129048824310303,0.0012621879577636719,4692.4375,ok
CIC_IoT2023,MLP,46,7640,2000,6,0.9985725902119079,99.96666666666667,99.9,99.9,0.02,99.83416252072969,99.90049751243782,99.86676588397846,99.90004952538459,99.99996666666667,99.9999,99.99996666666668,100.0,0.20617079734802246,0.5384800434112549,0.0012171268463134766,4692.4375,ok
CIC_IoT2023,NC,42,7640,2000,6,0.585608579647866,88.1,70.16666666666667,64.3,7.140000000000001,66.83466842723814,80.1008010563429,64.3164955577857,67.14295199705083,63.73518518518518,62.26111111111111,66.68333333333332,100.0,0.23275518417358398,0.0016372203826904297,0.0025637149810791016,4692.4375,ok
CIC_IoT2023,NC,43,7640,2000,6,0.5820771578437091,87.96666666666667,69.96666666666668,63.9,7.22,66.7360215680105,80.04161294080629,64.13397350138361,66.80079753752267,63.703703703703695,62.222222222222214,66.66666666666666,100.0,0.22821998596191406,0.0016949176788330078,0.0023720264434814453,4692.4375,ok
CIC_IoT2023,NC,44,7640,2000,6,0.5809876748565789,87.94999999999999,69.68333333333334,63.849999999999994,7.23,66.81290147399007,80.08774088439404,63.995535121490065,66.81769502518287,63.703703703703695,62.222222222222214,66.66666666666666,100.0,0.22713685035705566,0.0016980171203613281,0.0026319026947021484,4692.4375,ok
CIC_IoT2023,NC,45,7640,2000,6,0.5694832636257577,87.55,68.75,62.64999999999999,7.470000000000001,66.18985307505866,79.71391184503518,63.10727348309433,65.74710024620839,63.703703703703695,62.222222222222214,66.66666666666666,100.0,0.21667194366455078,0.0019757747650146484,0.002476215362548828,4692.4375,ok
CIC_IoT2023,NC,46,7640,2000,6,0.5998907962339063,88.48333333333333,72.08333333333333,65.45,6.909999999999999,68.39416917964908,81.03650150778945,66.1729594401492,68.25683032646891,62.037037037037024,57.22222222222222,65.0,100.0,0.2221376895904541,0.0016620159149169922,0.002189159393310547,4692.4375,ok
CIC_IoT2023,NuSVC,42,7640,2000,6,0.9119740583923021,97.93333333333332,89.73333333333335,93.8,1.24,97.33071895314109,94.30139633145338,92.96913991606635,93.60448442290058,,,,,0.24163198471069336,0.8978481292724609,0.3388972282409668,4692.4375,ok
CIC_IoT2023,NuSVC,43,7640,2000,6,0.9045372922178644,97.75,88.88333333333334,93.25,1.35,97.49347799520746,93.91755973412536,92.3251694108163,92.93153794174131,,,,,0.2008225917816162,0.888573169708252,0.33385610580444336,4692.4375,ok
CIC_IoT2023,NuSVC,44,7640,2000,6,0.913711702140952,97.96666666666667,89.83333333333333,93.89999999999999,1.22,97.33845667175413,94.40667436308847,92.76785757101999,93.55744594952814,,,,,0.19303417205810547,0.9045853614807129,0.3341977596282959,4692.4375,ok
CIC_IoT2023,NuSVC,45,7640,2000,6,0.897852263596423,97.6,88.06666666666666,92.80000000000001,1.44,96.74301535414612,93.40864107089476,91.5977007606108,92.47974721692987,,,,,0.20840883255004883,0.9166102409362793,0.34339094161987305,4692.4375,ok
CIC_IoT2023,NuSVC,46,7640,2000,6,0.9218566506081176,98.16666666666667,91.03333333333333,94.5,1.0999999999999999,97.27501524273578,94.85174290593423,93.61888279899935,94.27930865694381,,,,,0.23022675514221191,0.9125759601593018,0.32673001289367676,4692.4375,ok
CIC_IoT2023,RNC,42,7640,2000,6,0.6853295721940628,92.58333333333333,62.916666666666664,77.75,4.45,94.86735870818916,84.60207612456747,70.11829463023744,74.79081317896046,77.75,77.75,77.75,69.5,0.2102952003479004,0.0005700588226318359,0.03729677200317383,4692.4375,ok
CIC_IoT2023,RNC,43,7640,2000,6,0.6906125503813341,92.7,63.5,78.10000000000001,4.38,94.92350486787204,84.77051460361614,70.49371907479248,75.1100132332266,78.10000000000001,78.10000000000001,78.10000000000001,71.50000000000001,0.22267699241638184,0.0005922317504882812,0.031555891036987305,4692.4375,ok
CIC_IoT2023,RNC,44,7640,2000,6,0.6913695156771321,92.71666666666667,63.583333333333336,78.14999999999999,4.37,94.931570401299,84.79471120389701,70.57347755961919,75.17133315046172,78.14999999999999,78.14999999999999,78.15,71.0,0.2157301902770996,0.0005221366882324219,0.04031181335449219,4692.4375,ok
CIC_IoT2023,RNC,45,7640,2000,6,0.6865389775904212,92.60000000000001,63.0,77.8,4.44,94.87534626038781,84.62603878116343,69.57604650807956,74.47885212743365,77.8,77.8,77.8,70.75,0.21659207344055176,0.00041794776916503906,0.03097701072692871,4692.4375,ok
CIC_IoT2023,RNC,46,7640,2000,6,0.6798182718506044,92.45,62.24999999999999,77.35,4.53,94.80385409497592,84.41156228492773,68.96910623510357,73.99459052459252,77.35,77.35,77.35000000000001,69.75,0.25904417037963867,0.0004341602325439453,0.03157973289489746,4692.4375,ok
CIC_IoT2023,SAINT,42,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.19983720779418945,259.6538088321686,0.9073038101196289,2697.109375,ok
CIC_IoT2023,SAINT,43,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.188277006149292,249.4710991382599,0.7358579635620117,2697.109375,ok
CIC_IoT2023,SAINT,44,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.20196890830993652,261.1198868751526,0.868412971496582,2697.109375,ok
CIC_IoT2023,SAINT,45,7640,2000,6,0.9978603502705664,99.95,99.75,99.85000000000001,0.03,99.75369458128078,99.85221674876847,99.74998593670894,99.84999156202537,100.0,100.0,100.0,100.0,0.18736839294433594,240.57155203819275,0.7003448009490967,2697.109375,ok
CIC_IoT2023,SAINT,46,7640,2000,6,1.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.17866277694702148,224.28983092308044,0.7062778472900391,2697.109375,ok
CIC_IoT2023,SGD,42,7640,2000,6,0.9843796700007091,99.63333333333333,98.16666666666669,98.9,0.22,98.40247076767473,98.96164214124356,98.22646106389209,98.89591659837522,,,,,0.21670293807983398,0.055140018463134766,0.0003509521484375,4692.4375,ok
CIC_IoT2023,SGD,43,7640,2000,6,0.980032177122052,99.53333333333333,97.73333333333333,98.6,0.27999999999999997,97.90374721681259,98.62248785104563,97.79364238560869,98.59626535144514,,,,,0.2231440544128418,0.056014060974121094,0.00030112266540527344,4692.4375,ok
CIC_IoT2023,SGD,44,7640,2000,6,0.9828776100754111,99.6,98.0,98.8,0.24,98.21353353645672,98.80847904510433,98.08704979646906,98.79231974308362,,,,,0.21273589134216309,0.05056595802307129,0.0002849102020263672,4692.4375,ok
CIC_IoT2023,SGD,45,7640,2000,6,0.9850292706493428,99.65,98.38333333333334,98.95,0.21,98.55537599057911,98.97354495562492,98.4477014694178,98.94874076177055,,,,,0.2440168857574463,0.06000781059265137,0.0003361701965332031,4692.4375,ok
CIC_IoT2023,SGD,46,7640,2000,6,0.98646774037588,99.68333333333334,98.48333333333335,99.05000000000001,0.19,98.58812143330312,99.07295278006177,98.51116803970554,99.04673080883083,,,,,0.2120518684387207,0.057374000549316406,0.000335693359375,4692.4375,ok
CIC_IoT2023,TabNet,42,7640,2000,6,0.9978603502705664,99.95,99.75,99.85000000000001,0.03,99.75369458128078,99.85221674876847,99.74998593670895,99.84999156202537,99.99986111111112,99.99991666666668,99.99974999999999,100.0,0.21320486068725586,29.648194074630737,0.07037806510925293,4692.4375,ok
CIC_IoT2023,TabNet,43,7640,2000,6,0.9992863157571544,99.98333333333333,99.98333333333335,99.95,0.01,99.91708126036484,99.95024875621891,99.95009973814838,99.95004983788654,100.0,100.0,100.0,100.0,0.20827198028564453,29.6735999584198,0.08339810371398926,4692.4375,ok
CIC_IoT2023,TabNet,44,7640,2000,6,0.9992863157571544,99.98333333333333,99.98333333333335,99.95,0.01,99.91708126036484,99.95024875621891,99.95009973814838,99.95004983788654,100.0,100.0,100.0,100.0,0.20590901374816895,30.26123809814453,0.08275914192199707,4692.4375,ok
CIC_IoT2023,TabNet,45,7640,2000,6,0.9992863157571544,99.98333333333333,99.98333333333335,99.95,0.01,99.91708126036484,99.95024875621891,99.95009973814838,99.95004983788654,100.0,100.0,100.0,100.0,0.20211315155029297,29.876588821411133,0.07286906242370605,4692.4375,ok
CIC_IoT2023,TabNet,46,7640,2000,6,0.9928741083099734,99.83333333333333,99.3,99.5,0.1,99.24840535998372,99.5090031759502,99.26558196478403,99.49931916386292,99.99473518518519,99.99676111111113,99.99195,100.0,0.2252202033996582,30.093466997146606,0.07264399528503418,4692.4375,ok
Edge_IIoTset,FTTransformer,42,11440,3000,15,0.8692018284999639,98.36444444444444,87.73333333333333,87.73333333333333,0.8761904761904762,88.65385497439709,88.65385497439708,87.79111856559678,87.79111856559678,99.2130238095238,99.2130238095238,99.21302380952382,99.95071428571428,0.13054299354553223,137.54381108283997,0.539463996887207,4692.4375,ok
Edge_IIoTset,FTTransformer,43,11440,3000,15,0.8627223081450842,98.28444444444445,87.13333333333335,87.13333333333333,0.919047619047619,87.85332004213903,87.85332004213903,87.0700758305368,87.07007583053678,99.09982142857143,99.09982142857143,99.09982142857142,99.79839285714286,0.1283102035522461,131.85492706298828,0.5021579265594482,4692.4375,ok
Edge_IIoTset,FTTransformer,44,11440,3000,15,0.8657106897836695,98.32,87.4,87.4,0.8999999999999999,88.32510650830237,88.32510650830237,87.41173793148556,87.41173793148558,99.1924642857143,99.1924642857143,99.19246428571428,99.94767857142858,0.129105806350708,114.53455471992493,0.5123043060302734,4692.4375,ok
Edge_IIoTset,FTTransformer,45,11440,3000,15,0.8653437333518558,98.32,87.4,87.4,0.8999999999999999,87.97652830992621,87.97652830992618,87.45526652870767,87.45526652870768,99.09098214285716,99.09098214285717,99.09098214285711,99.86446428571428,0.12891173362731934,113.3717188835144,0.5056493282318115,4692.4375,ok
Edge_IIoTset,FTTransformer,46,11442,3000,15,0.8726362218752428,98.40444444444445,88.03333333333335,88.03333333333333,0.8547619047619047,89.23394526610974,89.23394526610973,88.06484763705782,88.0648476370578,99.28261309523808,99.28261309523809,99.28261309523809,99.90285714285714,0.1384129524230957,113.62499189376831,0.4845860004425049,4692.4375,ok
Edge_IIoTset,GauNB,42,11440,3000,15,0.43807614430844244,92.67555555555556,45.06666666666666,45.06666666666666,3.923809523809524,42.604598949464254,42.604598949464254,38.59871255740938,38.59871255740938,87.08152976190478,87.08152976190476,87.08152976190476,61.74999999999999,0.15381598472595215,0.0025129318237304688,0.0062770843505859375,4692.4375,ok
Edge_IIoTset,GauNB,43,11440,3000,15,0.4411371033817792,92.73333333333333,45.5,45.5,3.8928571428571432,40.42483972704396,40.424839727043974,38.13037598468618,38.13037598468619,87.26573214285712,87.26573214285713,87.26573214285715,58.75,0.13688993453979492,0.0027229785919189453,0.005620002746582031,4692.4375,ok
Edge_IIoTset,GauNB,44,11440,3000,15,0.417772383073369,92.43111111111111,43.23333333333333,43.233333333333334,4.054761904761905,39.96036530191026,39.96036530191026,36.146876339350136,36.146876339350136,87.28720238095238,87.28720238095237,87.2872023809524,60.0,0.14228606224060059,0.0026650428771972656,0.005605220794677734,4692.4375,ok
Edge_IIoTset,GauNB,45,11440,3000,15,0.44747411916768226,92.80444444444444,46.03333333333333,46.03333333333333,3.8547619047619044,44.964122303505775,44.964122303505775,39.53440646363798,39.53440646363798,87.58675595238097,87.58675595238094,87.58675595238094,63.5,0.14355897903442383,0.0030281543731689453,0.006036043167114258,4692.4375,ok
Edge_IIoTset,GauNB,46,11442,3000,15,0.44809819689716124,92.80444444444444,46.03333333333334,46.03333333333333,3.8547619047619044,41.00819817413955,41.00819817413955,38.865850378024156,38.865850378024156,87.28176785714285,87.28176785714285,87.28176785714285,61.0,0.14904117584228516,0.002809286117553711,0.005434751510620117,4692.4375,ok
Edge_IIoTset,KNFST,42,11440,3000,15,0.37999612764222995,92.04,40.3,40.300000000000004,4.264285714285714,36.957159421406836,36.95715942140682,34.04133116455383,34.04133116455384,76.34539285714285,76.34539285714285,76.34539285714287,60.348749999999995,0.3983139991760254,186.79777812957764,0.5516281127929688,12598.421875,ok
Edge_IIoTset,KNFST,43,11440,3000,15,0.3683921753707207,91.77333333333333,38.3,38.3,4.4071428571428575,33.96095619940473,33.96095619940473,30.836906638779915,30.836906638779908,73.98522619047618,73.98522619047618,73.98522619047621,53.313214285714295,0.13009119033813477,210.4024510383606,0.5087261199951172,13482.0,ok
Edge_IIoTset,KNFST,44,11440,3000,15,0.37471328604231374,91.98666666666668,39.9,39.900000000000006,4.292857142857143,36.89027710927345,36.89027710927345,33.76030924430081,33.7603092443008,75.83369047619047,75.83369047619047,75.83369047619047,57.317499999999995,0.11942100524902344,209.75033712387085,0.49932861328125,13482.0,ok
Edge_IIoTset,KNFST,45,11440,3000,15,0.3792826756068575,91.9511111111111,39.63333333333333,39.63333333333333,4.311904761904762,40.22996664537878,40.229966645378795,32.494930899716806,32.49493089971681,75.6160476190476,75.61604761904762,75.61604761904762,58.31535714285714,0.12263178825378418,211.37347316741943,0.5454263687133789,13482.0,ok
Edge_IIoTset,KNFST,46,11442,3000,15,0.3180499891598027,91.36888888888889,35.266666666666666,35.266666666666666,4.623809523809523,34.59658175311631,34.59658175311632,31.629893812023703,31.629893812023706,75.01485714285714,75.01485714285715,75.01485714285715,53.729821428571434,0.12298321723937988,170.92221808433533,0.5188231468200684,13482.0,ok
Edge_IIoTset,KNN,42,11440,3000,15,0.730828628999412,96.61777777777777,74.63333333333331,74.63333333333333,1.8119047619047617,77.76943776011417,77.76943776011417,74.33834868264638,74.33834868264638,91.71399404761902,91.71399404761905,91.71399404761907,98.42991071428571,0.13571405410766602,0.0006918907165527344,0.054312944412231445,4692.4375,ok
Edge_IIoTset,KNN,43,11440,3000,15,0.7153065268882924,96.42222222222222,73.16666666666669,73.16666666666667,1.9166666666666665,76.74266064988454,76.74266064988454,72.92656842533334,72.92656842533334,91.21262499999999,91.21262499999999,91.212625,96.6175,0.15329384803771973,0.0005900859832763672,0.05522894859313965,4692.4375,ok
Edge_IIoTset,KNN,44,11440,3000,15,0.7172457648310158,96.44444444444444,73.33333333333333,73.33333333333333,1.9047619047619049,76.77667956115106,76.77667956115107,72.97716024435995,72.97716024435995,91.90619642857143,91.90619642857143,91.90619642857143,98.66589285714285,0.13919782638549805,0.0006718635559082031,0.048532962799072266,4692.4375,ok
Edge_IIoTset,KNN,45,11440,3000,15,0.7151005512586815,96.41777777777779,73.13333333333334,73.13333333333333,1.9190476190476191,76.79641977121318,76.79641977121318,72.78216008518939,72.7821600851894,91.48245238095237,91.48245238095241,91.48245238095237,97.01375000000002,0.13998675346374512,0.0006499290466308594,0.06294870376586914,4692.4375,ok
Edge_IIoTset,KNN,46,11442,3000,15,0.7384438863393122,96.71555555555555,75.36666666666669,75.36666666666667,1.7595238095238095,78.11654581596514,78.11654581596514,74.88936253056777,74.88936253056777,92.18984523809523,92.18984523809524,92.18984523809523,97.47660714285715,0.14536690711975098,0.0007119178771972656,0.05498504638671875,4692.4375,ok
Edge_IIoTset,LDA,42,11440,3000,15,0.5355324750508406,94.14222222222223,56.066666666666656,56.06666666666666,3.1380952380952385,55.361429242511065,55.36142924251105,52.97305483627909,52.97305483627909,89.71186309523812,89.71186309523812,89.71186309523809,90.51910714285714,0.14487314224243164,0.014013051986694336,0.0006880760192871094,4692.4375,ok
Edge_IIoTset,LDA,43,11440,3000,15,0.5430738666280931,94.24,56.8,56.8,3.085714285714286,55.6598097640304,55.6598097640304,53.57266098513399,53.572660985134,89.61570238095237,89.61570238095236,89.61570238095238,87.85651785714286,0.1868898868560791,0.01235818862915039,0.0005648136138916016,4692.4375,ok
Edge_IIoTset,LDA,44,11440,3000,15,0.5497137367462468,94.31111111111112,57.333333333333336,57.333333333333336,3.0476190476190474,57.37665226385903,57.376652263859015,54.24235575767208,54.24235575767208,90.24805952380953,90.24805952380952,90.24805952380953,90.36598214285715,0.18560290336608887,0.012296915054321289,0.0005829334259033203,4692.4375,ok
Edge_IIoTset,LDA,45,11440,3000,15,0.5399533516882559,94.19999999999999,56.49999999999999,56.49999999999999,3.107142857142857,55.47266996427111,55.47266996427111,53.480844180489626,53.48084418048964,89.64870833333333,89.64870833333333,89.64870833333333,89.83375,0.19563698768615723,0.013987064361572266,0.0006730556488037109,4692.4375,ok
Edge_IIoTset,LDA,46,11442,3000,15,0.5448006419584519,94.2488888888889,56.86666666666667,56.86666666666667,3.080952380952381,57.00889765960437,57.008897659604386,53.74580855279992,53.7458085527999,90.00477380952383,90.0047738095238,90.00477380952383,89.1692857142857,0.18900394439697266,0.011220932006835938,0.0007028579711914062,4692.4375,ok
Edge_IIoTset,LGBM,42,11440,3000,15,0.8906294626395385,98.63555555555556,89.76666666666665,89.76666666666667,0.7309523809523809,90.13291565843883,90.1329156584388,89.78334481033363,89.78334481033363,99.40626190476192,99.40626190476189,99.4062619047619,99.89857142857143,0.15056824684143066,9.954470872879028,0.06497406959533691,4692.4375,ok
Edge_IIoTset,LGBM,43,11440,3000,15,0.8834834736532768,98.54666666666667,89.1,89.1,0.7785714285714286,89.49854828643576,89.49854828643576,89.12892907666658,89.12892907666658,99.35977380952382,99.35977380952382,99.3597738095238,99.64892857142857,0.12929725646972656,9.917773962020874,0.06235194206237793,4692.4375,ok
Edge_IIoTset,LGBM,44,11440,3000,15,0.8910366022482159,98.64,89.8,89.8,0.7285714285714286,90.22718935452964,90.22718935452961,89.81312775270233,89.81312775270231,99.33409523809523,99.3340952380952,99.33409523809523,99.7025,0.13208222389221191,9.90727710723877,0.062010765075683594,4692.4375,ok
Edge_IIoTset,LGBM,45,11440,3000,15,0.8881154740119545,98.60444444444444,89.53333333333332,89.53333333333333,0.7476190476190476,89.94975200480137,89.94975200480137,89.57659719646416,89.57659719646415,99.3035357142857,99.3035357142857,99.30353571428572,99.78642857142856,0.13883376121520996,9.787562131881714,0.06165027618408203,4692.4375,ok
Edge_IIoTset,LGBM,46,11442,3000,15,0.891275490356646,98.64444444444445,89.83333333333336,89.83333333333333,0.7261904761904762,90.07884062698956,90.07884062698955,89.82564791998496,89.82564791998497,99.39528571428569,99.39528571428569,99.3952857142857,99.69339285714285,0.14725399017333984,9.814411878585815,0.06831002235412598,4692.4375,ok
Edge_IIoTset,MLP,42,11440,3000,15,0.7632070572063686,97.03555555555555,77.76666666666668,77.76666666666667,1.588095238095238,78.54716388341384,78.54716388341384,77.29412546503114,77.29412546503114,97.51777380952382,97.5177738095238,97.51777380952382,99.08375000000001,0.12417101860046387,2.634554862976074,0.0015223026275634766,4692.4375,ok
Edge_IIoTset,MLP,43,11440,3000,15,0.757106749871164,96.96000000000001,77.2,77.2,1.6285714285714286,77.56019192294528,77.5601919229453,76.49236454769463,76.49236454769462,97.30716666666666,97.30716666666666,97.30716666666667,98.48464285714287,0.14403891563415527,2.6630358695983887,0.0016198158264160156,4692.4375,ok
